Member id,SEC,FEH,MT,SEX,AGE,EDU,HS,CHILD,CS,Affluence Index,No. of Brands,Brand Runs,Total Volume,No. of  Trans,Value,Trans / Brand Runs,Vol/Tran,Avg. Price ,Pur Vol No Promo - %,Pur Vol Promo 6 %,Pur Vol Other Promo %,"Br. Cd. 57, 144",Br. Cd. 55,Br. Cd. 272,Br. Cd. 286,Br. Cd. 24,Br. Cd. 481,Br. Cd. 352,Br. Cd. 5,Others 999,Pr Cat 1,Pr Cat 2,Pr Cat 3,Pr Cat 4,PropCat 5,PropCat 6,PropCat 7,PropCat 8,PropCat 9,PropCat 10,PropCat 11,PropCat 12,PropCat 13,PropCat 14,PropCat 15
1105890,3,3,10,2,3,1,4,4,1,11,2,10,5350,22,539,2.2,243.18,10.07,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,35.50%,0.00%,0.00%,0.00%,0.00%,64.50%,0.00%,45.30%,0.00%,54.70%,70.60%,0.00%,9.80%,19.60%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1105900,4,3,10,2,2,6,4,3,1,9,2,15,14500,38,1538,2.53,381.58,10.61,100.00%,0.00%,0.00%,41.90%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,58.10%,11.00%,64.10%,0.00%,24.80%,90.00%,0.00%,0.00%,0.50%,9.00%,0.00%,0.00%,0.50%,0.00%,0.00%,0.00%
1106020,2,3,10,2,4,5,5,4,1,14,5,16,14900,32,998,2,465.63,6.7,83.20%,0.00%,16.80%,4.00%,78.50%,0.00%,0.70%,0.00%,0.00%,4.00%,0.00%,12.80%,1.80%,18.50%,78.50%,1.20%,8.60%,6.00%,5.00%,0.50%,1.30%,0.00%,0.00%,0.00%,0.00%,78.50%,0.00%
1106040,4,1,10,2,2,1,4,2,1,8,6,20,13100,31,1436,1.55,422.58,10.96,96.90%,0.00%,3.10%,6.90%,0.00%,0.00%,4.60%,0.00%,1.70%,4.60%,4.00%,78.20%,16.60%,83.40%,0.00%,0.00%,69.50%,11.60%,6.90%,0.00%,9.20%,0.00%,2.90%,0.00%,0.00%,0.00%,0.00%
1106090,3,1,10,2,4,4,5,2,1,14,5,19,17850,34,1874,1.79,525,10.5,82.90%,12.60%,4.50%,0.00%,8.40%,0.00%,59.90%,0.00%,3.80%,0.00%,1.30%,26.60%,4.80%,84.00%,8.40%,2.80%,78.60%,1.30%,4.50%,0.80%,0.60%,1.30%,3.80%,0.80%,0.00%,8.40%,0.00%
1106180,1,1,16,2,2,7,4,3,1,38,3,23,10800,32,1918.5,1.39,337.5,17.76,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,18.50%,13.90%,0.00%,0.00%,0.00%,67.60%,63.90%,36.10%,0.00%,0.00%,64.60%,9.70%,1.40%,0.00%,0.90%,2.80%,0.00%,2.10%,18.50%,0.00%,0.00%
1106290,2,0,0,0,2,0,0,5,0,0,5,21,4250,23,658,1.1,184.78,15.48,100.00%,0.00%,0.00%,16.50%,0.00%,15.90%,0.00%,5.30%,0.00%,0.00%,1.80%,60.60%,44.10%,55.90%,0.00%,0.00%,52.40%,21.20%,5.30%,15.90%,0.00%,0.00%,0.00%,0.00%,5.30%,0.00%,0.00%
1106360,3,0,0,0,2,0,0,5,0,0,3,4,2175,7,266,1.75,310.71,12.23,81.60%,0.00%,18.40%,69.00%,0.00%,20.70%,0.00%,0.00%,0.00%,0.00%,0.00%,10.30%,10.30%,89.70%,0.00%,0.00%,69.00%,0.00%,5.70%,20.70%,4.60%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1106440,3,3,10,2,4,4,5,2,2,14,2,8,5700,22,462.5,2.75,259.09,8.11,82.50%,17.50%,0.00%,15.80%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,84.20%,0.00%,15.80%,0.00%,84.20%,89.50%,0.00%,0.00%,3.50%,7.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1106550,2,3,10,2,2,7,5,4,0,15,6,28,14400,41,1641.5,1.46,351.22,11.4,100.00%,0.00%,0.00%,27.10%,8.30%,1.00%,0.00%,0.00%,1.00%,1.40%,0.00%,61.10%,14.20%,77.40%,8.30%,0.00%,29.20%,47.90%,3.50%,2.10%,4.20%,0.00%,1.00%,3.80%,0.00%,8.30%,0.00%
1106570,1,3,10,2,2,7,3,1,1,30,4,17,9400,22,1513.5,1.29,427.27,16.1,95.20%,4.80%,0.00%,30.30%,0.00%,4.80%,0.00%,0.00%,0.00%,0.00%,9.60%,55.30%,65.40%,34.60%,0.00%,0.00%,47.90%,27.10%,9.60%,14.40%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.10%
1106630,3,3,10,2,2,5,5,3,1,15,5,8,11450,20,1138,2.5,572.5,9.94,100.00%,0.00%,0.00%,0.00%,2.60%,0.00%,5.20%,1.30%,0.00%,75.10%,0.00%,15.70%,1.30%,93.40%,2.60%,2.60%,7.90%,13.10%,75.10%,0.00%,0.00%,0.00%,0.00%,0.00%,1.30%,2.60%,0.00%
1106730,3,3,10,2,2,5,4,3,1,20,6,36,9225,49,1220,1.36,188.27,13.22,81.80%,11.40%,6.80%,1.10%,0.00%,0.00%,1.10%,1.60%,9.80%,3.30%,0.00%,83.20%,31.70%,58.30%,0.00%,10.00%,56.10%,0.00%,4.90%,1.60%,2.20%,5.70%,9.80%,3.30%,1.60%,0.00%,14.90%
1106800,3,3,10,1,2,5,4,1,1,15,1,2,1350,2,142,1,675,10.52,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,100.00%,0.00%,0.00%,44.40%,0.00%,0.00%,0.00%,0.00%,0.00%,55.60%,0.00%,0.00%,0.00%,0.00%
1106810,2,3,10,2,2,5,5,3,1,12,4,7,3075,7,395.25,1,439.29,12.85,80.50%,19.50%,0.00%,16.30%,0.00%,7.30%,13.00%,0.00%,0.00%,0.00%,0.00%,63.40%,39.00%,61.00%,0.00%,0.00%,82.90%,0.00%,0.00%,7.30%,0.00%,9.80%,0.00%,0.00%,0.00%,0.00%,0.00%
1110140,3,3,10,2,2,5,3,1,1,15,2,12,8525,37,1325.5,3.08,230.41,15.55,89.40%,1.80%,8.80%,0.00%,0.00%,0.90%,0.00%,0.00%,0.00%,0.00%,0.00%,99.10%,97.70%,2.30%,0.00%,0.00%,0.00%,0.00%,76.50%,11.40%,0.00%,0.00%,0.00%,12.00%,0.00%,0.00%,0.00%
1110290,3,3,17,2,3,5,5,4,1,31,2,16,12625,42,2120.5,2.63,300.6,16.8,98.20%,1.80%,0.00%,18.20%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,81.80%,78.80%,21.20%,0.00%,0.00%,37.60%,47.50%,0.00%,11.90%,0.00%,1.20%,0.00%,0.00%,0.00%,0.00%,1.80%
1110370,2,1,4,2,4,4,5,4,2,6,4,26,15500,30,1785.5,1.15,516.67,11.52,61.60%,36.50%,1.90%,0.00%,0.00%,1.90%,0.00%,0.00%,21.30%,12.90%,0.00%,63.90%,28.10%,62.90%,0.00%,9.00%,47.10%,2.60%,12.90%,1.90%,4.50%,0.00%,31.00%,0.00%,0.00%,0.00%,0.00%
1110380,3,3,6,2,4,4,5,4,1,10,6,23,26050,57,2647,2.48,457.02,10.16,96.00%,1.70%,2.30%,0.40%,0.60%,1.70%,0.00%,1.40%,0.00%,5.00%,0.00%,90.90%,24.20%,75.20%,0.60%,0.00%,1.50%,0.00%,22.00%,2.30%,9.20%,0.00%,0.00%,0.00%,1.40%,0.60%,63.00%
1110540,1,2,6,2,2,7,4,4,1,38,4,14,10225,48,1801,3.43,213.02,17.61,89.70%,0.00%,10.30%,0.00%,0.00%,0.00%,0.00%,18.30%,0.00%,5.90%,0.70%,75.10%,82.40%,17.60%,0.00%,0.00%,1.50%,0.70%,59.70%,0.00%,0.00%,0.00%,0.00%,1.50%,36.70%,0.00%,0.00%
1110550,2,3,10,2,4,4,4,4,1,10,7,21,46350,56,4416,2.67,827.68,9.53,97.70%,0.60%,1.60%,42.50%,27.80%,0.60%,0.90%,0.00%,1.30%,0.00%,1.50%,25.40%,2.40%,68.80%,27.80%,1.00%,55.70%,7.30%,5.30%,2.60%,0.00%,0.00%,1.30%,0.00%,0.00%,27.80%,0.00%
1110680,3,3,10,2,4,5,3,4,1,11,4,29,18025,72,2307.25,2.48,250.35,12.8,100.00%,0.00%,0.00%,0.00%,0.00%,8.70%,16.60%,0.00%,0.00%,4.40%,0.00%,70.20%,34.00%,66.00%,0.00%,0.00%,53.40%,0.00%,6.90%,27.70%,11.10%,0.00%,0.00%,0.80%,0.00%,0.00%,0.00%
1110890,2,3,10,2,4,4,5,4,1,17,3,16,12350,29,1181.5,1.81,425.86,9.57,94.90%,5.10%,0.00%,9.70%,0.00%,6.10%,0.00%,0.00%,0.00%,0.00%,0.00%,84.20%,11.50%,67.40%,0.00%,21.10%,66.00%,0.00%,1.20%,7.90%,2.40%,0.00%,0.00%,0.00%,0.00%,0.00%,22.50%
1110970,3,3,10,2,4,4,6,3,2,16,5,14,10775,29,1028,2.07,371.55,9.54,95.40%,0.00%,4.60%,9.30%,1.40%,0.00%,0.00%,0.00%,0.70%,0.00%,2.10%,86.50%,10.00%,10.00%,1.40%,78.70%,84.70%,2.10%,0.00%,11.10%,0.00%,0.00%,0.70%,0.00%,0.00%,1.40%,0.00%
1111010,1,2,4,2,4,5,5,4,1,31,8,44,15135,61,1675.5,1.39,248.11,11.07,85.50%,13.70%,0.80%,1.20%,2.00%,0.00%,1.30%,1.00%,8.40%,4.60%,0.50%,81.00%,9.00%,87.00%,2.00%,2.00%,28.40%,21.10%,4.60%,0.80%,2.00%,0.00%,32.40%,0.00%,1.00%,2.00%,7.70%
1111100,1,2,17,2,4,7,3,4,1,1,3,5,10800,46,1626,9.2,234.78,15.06,100.00%,0.00%,0.00%,0.00%,4.20%,0.00%,0.00%,0.00%,0.00%,0.00%,50.70%,45.10%,50.70%,45.10%,4.20%,0.00%,0.00%,95.80%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.20%,0.00%
1111180,3,3,17,2,4,5,4,4,1,12,3,21,30325,41,2357.5,1.95,739.63,7.77,80.90%,15.20%,4.00%,0.00%,40.10%,3.00%,0.00%,0.00%,0.00%,0.00%,0.00%,57.00%,9.20%,23.20%,44.00%,23.50%,44.00%,6.40%,0.00%,9.50%,0.00%,0.00%,0.00%,0.00%,0.00%,40.10%,0.00%
1111280,1,1,10,2,4,7,4,4,2,38,4,23,9425,43,1855.5,1.87,219.19,19.69,68.70%,27.10%,4.20%,18.60%,0.00%,14.30%,0.00%,1.60%,0.00%,0.00%,0.00%,65.50%,63.90%,36.10%,0.00%,0.00%,37.70%,0.00%,9.50%,20.20%,0.00%,28.60%,0.00%,0.00%,1.60%,0.00%,2.40%
1111310,2,3,6,2,4,4,3,4,0,16,4,8,31575,28,3385,3.5,1127.68,10.72,100.00%,0.00%,0.00%,0.50%,0.00%,0.00%,85.50%,0.00%,0.00%,0.00%,1.00%,13.10%,6.90%,93.10%,0.00%,0.00%,93.60%,1.00%,5.50%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1111410,3,3,17,2,4,4,6,2,2,19,6,20,28100,70,2467.25,3.5,401.43,8.78,95.20%,0.00%,4.80%,0.70%,29.40%,0.30%,0.00%,0.00%,0.30%,0.00%,1.90%,67.50%,6.30%,46.60%,29.40%,17.70%,19.50%,47.00%,2.30%,1.30%,0.00%,0.00%,0.30%,0.00%,0.00%,29.40%,0.30%
1111500,1,3,10,2,4,5,4,4,1,26,3,18,6950,26,1041.5,1.44,267.31,14.99,86.00%,14.00%,0.00%,57.20%,0.00%,4.30%,0.00%,0.00%,0.00%,0.00%,0.00%,38.50%,47.10%,52.90%,0.00%,0.00%,82.00%,0.00%,0.00%,6.50%,0.00%,11.50%,0.00%,0.00%,0.00%,0.00%,0.00%
1111710,2,0,0,0,3,0,0,5,0,0,2,2,1300,2,93,1,650,7.15,100.00%,0.00%,0.00%,30.80%,69.20%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,30.80%,69.20%,0.00%,30.80%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,69.20%,0.00%
1111750,3,3,10,2,3,4,3,4,1,18,5,13,24750,91,2798.5,7,271.98,11.31,97.90%,0.00%,2.10%,28.70%,3.00%,0.00%,3.20%,0.00%,0.00%,29.90%,0.00%,35.20%,2.60%,94.30%,3.00%,0.00%,34.70%,6.40%,53.20%,0.00%,0.00%,0.00%,0.00%,2.60%,0.00%,3.00%,0.00%
1115100,3,3,10,2,4,4,5,4,1,11,4,12,11650,28,1351,2.33,416.07,11.6,93.60%,0.00%,6.40%,0.00%,50.20%,0.00%,0.00%,0.60%,0.00%,0.00%,26.40%,22.70%,49.10%,0.60%,50.20%,0.00%,0.00%,45.90%,0.60%,0.00%,2.60%,0.00%,0.00%,0.00%,0.60%,50.20%,0.00%
1115200,2,1,4,2,3,6,5,2,1,18,3,24,14250,38,1494.5,1.58,375,10.49,95.40%,4.60%,0.00%,52.60%,0.00%,0.00%,1.40%,0.00%,0.00%,0.00%,0.00%,46.00%,11.90%,61.80%,0.00%,26.30%,79.30%,0.00%,1.60%,17.40%,0.70%,0.00%,0.00%,1.10%,0.00%,0.00%,0.00%
1115320,2,3,17,2,3,5,4,4,0,11,2,6,13400,18,1274.5,3,744.44,9.51,95.50%,0.00%,4.50%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,21.60%,0.00%,78.40%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1115330,3,3,10,2,3,4,6,4,1,15,7,20,17175,58,1924.5,2.9,296.12,11.21,98.80%,0.00%,1.20%,47.70%,1.70%,0.00%,1.70%,1.70%,0.00%,7.00%,1.70%,38.30%,17.90%,79.20%,1.70%,1.20%,73.50%,2.90%,7.00%,0.90%,12.20%,0.00%,0.00%,0.00%,1.70%,1.70%,0.00%
1115620,3,1,12,2,3,5,5,2,1,15,4,17,9900,30,1062.5,1.76,330,10.73,100.00%,0.00%,0.00%,51.50%,7.60%,0.00%,0.00%,0.00%,8.30%,0.00%,0.00%,32.60%,13.10%,77.80%,7.60%,1.50%,77.00%,0.00%,3.00%,0.00%,4.00%,0.00%,8.30%,0.00%,0.00%,7.60%,0.00%
1115710,2,1,13,2,4,1,5,4,2,31,6,16,9100,21,949.5,1.31,433.33,10.43,91.80%,8.20%,0.00%,4.40%,3.30%,1.60%,0.00%,0.00%,15.70%,3.30%,0.00%,71.70%,6.60%,64.60%,3.30%,25.50%,27.50%,39.60%,3.30%,4.10%,6.60%,0.00%,15.70%,0.00%,0.00%,3.30%,0.00%
1115800,3,3,10,2,3,5,4,2,1,12,4,18,7280,27,862.6,1.5,269.63,11.85,83.50%,16.50%,0.00%,0.00%,0.00%,0.00%,0.00%,7.20%,9.30%,2.70%,0.00%,80.80%,29.00%,71.00%,0.00%,0.00%,9.30%,18.20%,15.90%,6.20%,1.40%,0.00%,9.30%,0.00%,7.20%,0.00%,32.60%
1115970,1,0,0,0,3,0,0,5,0,0,2,3,2750,3,305,1,916.67,11.09,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,27.30%,0.00%,0.00%,72.70%,0.00%,100.00%,0.00%,0.00%,72.70%,0.00%,0.00%,0.00%,0.00%,0.00%,27.30%,0.00%,0.00%,0.00%,0.00%
1116000,2,1,4,2,3,5,4,4,1,23,5,23,9250,32,979.2,1.39,289.06,10.59,67.80%,13.80%,18.40%,1.10%,0.00%,0.00%,1.10%,0.00%,2.40%,0.00%,0.80%,94.60%,26.60%,31.20%,0.00%,42.20%,57.30%,0.80%,19.20%,6.50%,0.00%,0.00%,2.40%,0.80%,0.00%,0.00%,13.00%
1116050,3,3,10,2,3,4,6,3,1,12,5,23,16425,41,1683.5,1.78,400.61,10.25,81.00%,6.80%,12.20%,11.60%,0.00%,0.00%,1.20%,0.00%,2.70%,0.00%,1.40%,83.10%,36.10%,38.40%,11.00%,14.60%,39.30%,25.10%,3.50%,5.00%,22.50%,0.00%,2.70%,0.00%,0.00%,0.00%,1.80%
1116130,2,1,4,2,3,5,5,2,1,9,5,23,9325,41,1122.5,1.78,227.44,12.04,83.40%,12.30%,4.30%,29.00%,0.00%,4.80%,0.00%,5.60%,1.60%,0.00%,0.00%,59.00%,42.40%,51.20%,0.00%,6.40%,70.20%,1.60%,1.60%,6.40%,12.90%,0.00%,1.60%,0.00%,5.60%,0.00%,0.00%
1116200,2,3,10,2,4,5,2,4,1,32,3,9,6850,24,1026.5,2.67,285.42,14.99,93.40%,6.60%,0.00%,13.10%,0.00%,70.10%,0.00%,0.00%,0.00%,0.00%,0.00%,16.80%,13.50%,86.50%,0.00%,0.00%,16.40%,0.00%,7.70%,75.90%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1116250,3,3,10,2,3,6,5,4,1,28,3,10,14150,30,1427.5,3,471.67,10.09,94.70%,0.00%,5.30%,2.80%,9.50%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,87.60%,8.80%,81.60%,9.50%,0.00%,2.80%,77.70%,2.10%,0.00%,7.80%,0.00%,0.00%,0.00%,0.00%,9.50%,0.00%
1116380,2,2,4,2,3,4,5,4,1,22,3,9,9925,18,1554,2,551.39,15.66,97.70%,2.30%,0.00%,25.40%,0.00%,58.90%,0.00%,0.00%,0.00%,0.00%,0.00%,15.60%,6.80%,92.20%,0.00%,1.00%,28.00%,0.00%,0.00%,72.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1116470,3,3,10,2,3,4,6,3,2,10,5,10,7675,26,852.5,2.6,295.19,11.11,97.10%,2.90%,0.00%,48.20%,3.90%,0.00%,0.00%,0.00%,2.90%,0.00%,5.90%,39.10%,9.80%,86.30%,3.90%,0.00%,83.40%,5.90%,0.00%,0.00%,3.90%,0.00%,2.90%,0.00%,0.00%,3.90%,0.00%
1116570,3,3,17,2,4,4,7,2,1,10,2,4,17950,18,1285,4.5,997.22,7.16,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.80%,99.20%,0.80%,0.00%,0.00%,99.20%,99.20%,0.80%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1116580,2,3,10,2,3,4,3,4,1,18,2,11,4975,19,866.5,1.73,261.84,17.42,95.50%,4.50%,0.00%,6.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,94.00%,91.00%,9.00%,0.00%,0.00%,9.00%,0.00%,0.00%,30.20%,4.00%,46.70%,0.00%,0.00%,1.00%,0.00%,9.00%
1116630,3,3,10,2,3,4,4,2,1,13,3,28,10195,50,1246.5,1.79,203.9,12.23,95.10%,1.50%,3.40%,35.60%,0.00%,0.00%,0.00%,0.00%,0.00%,34.30%,0.00%,30.10%,25.00%,68.40%,0.00%,6.60%,54.20%,0.00%,43.10%,0.00%,1.00%,0.00%,0.00%,1.70%,0.00%,0.00%,0.00%
1116730,3,3,10,2,4,3,3,4,1,17,3,17,6100,25,639.5,1.47,244,10.48,46.70%,53.30%,0.00%,4.90%,0.00%,0.00%,26.20%,0.00%,0.00%,0.00%,0.00%,68.90%,25.00%,65.20%,0.00%,9.80%,78.70%,0.00%,0.00%,0.00%,21.30%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1120150,1,2,10,2,4,5,4,4,1,18,4,28,13020,66,2059,2.36,197.27,15.81,58.90%,33.60%,7.50%,0.00%,0.00%,41.50%,0.00%,8.10%,0.00%,0.00%,4.00%,46.40%,37.80%,62.20%,0.00%,0.00%,3.00%,5.80%,0.60%,48.40%,10.80%,0.00%,0.00%,0.00%,9.00%,0.00%,22.50%
1120250,2,1,5,2,4,5,6,1,1,21,3,9,14350,35,1643.5,3.89,410,11.45,97.20%,0.00%,2.80%,0.00%,0.00%,0.00%,0.00%,0.00%,11.50%,13.20%,0.00%,75.30%,50.20%,47.70%,0.00%,2.10%,9.40%,0.00%,70.70%,0.00%,8.40%,0.00%,11.50%,0.00%,0.00%,0.00%,0.00%
1120440,1,3,4,1,4,5,5,1,1,32,7,18,11725,34,1270,1.89,344.85,10.83,84.00%,13.40%,2.60%,30.70%,24.30%,0.00%,0.00%,1.30%,21.70%,6.80%,3.20%,11.90%,12.20%,62.30%,25.60%,0.00%,30.70%,8.70%,6.80%,5.10%,0.00%,0.00%,21.70%,0.00%,1.30%,25.60%,0.00%
1120450,3,3,10,2,4,4,5,2,1,20,4,18,10025,24,1267.5,1.33,417.71,12.64,94.00%,6.00%,0.00%,5.00%,0.00%,0.00%,43.90%,0.00%,3.70%,0.00%,0.00%,47.40%,29.40%,60.60%,0.00%,10.00%,66.80%,23.20%,1.00%,5.20%,0.00%,0.00%,3.70%,0.00%,0.00%,0.00%,0.00%
1120550,1,3,3,2,3,7,3,4,1,14,4,13,9800,26,1534.25,2,376.92,15.66,100.00%,0.00%,0.00%,69.60%,0.00%,3.10%,0.00%,0.00%,0.00%,0.00%,0.80%,26.50%,56.60%,43.40%,0.00%,0.00%,87.50%,4.80%,0.00%,3.10%,0.00%,4.60%,0.00%,0.00%,0.00%,0.00%,0.00%
1120560,2,3,3,2,4,6,4,4,1,10,3,4,1175,4,187.5,1,293.75,15.96,100.00%,0.00%,0.00%,42.60%,0.00%,0.00%,0.00%,12.80%,0.00%,0.00%,0.00%,44.70%,57.40%,42.60%,0.00%,0.00%,74.50%,0.00%,0.00%,0.00%,0.00%,12.80%,0.00%,0.00%,12.80%,0.00%,0.00%
1120690,3,3,10,2,4,4,5,4,1,27,4,19,12475,27,1641.5,1.42,462.04,13.16,100.00%,0.00%,0.00%,24.00%,3.60%,0.00%,0.00%,0.00%,3.60%,0.00%,0.00%,68.70%,49.90%,46.50%,3.60%,0.00%,32.50%,10.40%,23.40%,0.00%,4.80%,21.60%,3.60%,0.00%,0.00%,3.60%,0.00%
1120850,3,3,10,2,4,5,8,3,2,14,2,2,13500,23,1325,11.5,586.96,9.81,95.60%,4.40%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,93.30%,0.00%,6.70%,0.00%,100.00%,0.00%,0.00%,6.70%,0.00%,93.30%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1120870,2,1,4,2,3,4,5,4,1,33,3,26,12750,46,1747.5,1.77,277.17,13.71,94.10%,4.70%,1.20%,0.00%,0.00%,2.90%,0.00%,12.40%,0.00%,0.00%,0.00%,84.70%,70.40%,11.40%,0.00%,18.20%,60.60%,0.60%,1.00%,20.60%,0.00%,0.00%,0.00%,0.00%,17.30%,0.00%,0.00%
1120960,1,1,4,2,3,6,3,4,1,30,4,13,11200,49,1488.25,3.77,228.57,13.29,90.60%,0.00%,9.40%,5.60%,0.00%,4.00%,0.00%,0.00%,13.40%,0.00%,0.00%,77.00%,6.70%,93.30%,0.00%,0.00%,7.60%,39.50%,35.50%,4.00%,0.00%,0.00%,13.40%,0.00%,0.00%,0.00%,0.00%
1121050,1,1,4,2,2,6,10,3,1,51,8,56,22325,86,3576.5,1.54,259.59,16.02,81.50%,15.10%,3.40%,0.90%,1.30%,2.00%,0.00%,2.40%,1.00%,6.70%,6.70%,78.90%,60.60%,36.10%,1.30%,2.00%,24.90%,21.80%,7.40%,22.80%,0.00%,6.70%,1.00%,4.40%,6.30%,1.30%,3.40%
1121170,3,3,9,2,4,4,5,2,1,31,7,22,11775,36,1510.5,1.64,327.08,12.83,90.40%,9.60%,0.00%,36.50%,0.00%,1.90%,15.30%,3.20%,0.00%,8.50%,3.80%,30.80%,21.70%,78.30%,0.00%,0.00%,68.40%,3.80%,12.30%,3.80%,0.00%,0.00%,0.00%,0.00%,3.20%,0.00%,8.50%
1121270,1,1,15,2,3,7,5,4,1,30,3,15,12775,46,2797,3.07,277.72,21.89,83.60%,0.00%,16.40%,0.00%,4.70%,0.00%,0.00%,26.40%,0.00%,0.00%,0.00%,68.90%,95.30%,0.00%,4.70%,0.00%,49.90%,0.00%,0.00%,0.00%,0.00%,0.80%,0.00%,0.00%,44.00%,4.70%,0.60%
1121350,2,3,12,2,4,5,7,2,1,48,7,43,12950,61,1793.5,1.42,212.3,13.85,81.50%,15.10%,3.50%,12.20%,0.00%,2.90%,4.60%,2.30%,0.60%,0.00%,5.80%,71.60%,39.80%,20.30%,0.00%,40.00%,46.50%,9.80%,9.30%,18.50%,0.00%,10.00%,0.60%,0.00%,2.30%,0.00%,2.90%
1121440,1,1,4,2,3,7,5,2,1,26,2,18,5650,21,789,1.17,269.05,13.96,100.00%,0.00%,0.00%,15.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,85.00%,60.20%,34.50%,0.00%,5.30%,56.20%,27.40%,0.00%,8.00%,7.10%,0.00%,0.00%,1.30%,0.00%,0.00%,0.00%
1121450,3,3,10,2,4,5,2,4,1,32,4,14,4225,20,625.5,1.43,211.25,14.8,94.70%,5.30%,0.00%,59.20%,0.00%,0.00%,0.00%,0.00%,7.10%,0.00%,7.10%,26.60%,55.00%,45.00%,0.00%,0.00%,68.00%,7.10%,5.30%,0.00%,0.00%,12.40%,7.10%,0.00%,0.00%,0.00%,0.00%
1121570,2,2,8,2,4,3,5,2,1,31,4,31,17400,42,2207,1.35,414.29,12.68,94.00%,3.40%,2.60%,5.20%,5.20%,0.00%,0.00%,1.30%,0.00%,0.00%,0.00%,88.40%,48.30%,11.20%,5.20%,35.30%,78.90%,2.60%,0.00%,9.10%,2.60%,0.00%,0.00%,0.40%,1.30%,5.20%,0.00%
1121660,1,3,9,2,3,7,9,3,1,45,4,15,22925,36,3014.5,2.4,636.81,13.15,88.80%,2.00%,9.30%,1.70%,0.00%,0.00%,0.00%,0.70%,1.60%,0.00%,0.00%,96.00%,91.90%,8.10%,0.00%,0.00%,5.30%,0.70%,85.00%,3.30%,0.40%,2.00%,1.60%,0.00%,1.70%,0.00%,0.00%
1121760,2,3,14,1,4,5,5,1,0,14,4,29,17825,72,2406,2.48,247.57,13.5,100.00%,0.00%,0.00%,0.00%,13.50%,0.00%,0.00%,0.00%,0.00%,25.20%,1.30%,60.00%,37.70%,48.80%,13.50%,0.00%,0.00%,11.40%,34.80%,23.30%,0.00%,0.00%,0.00%,12.50%,0.00%,13.50%,4.60%
1121780,1,1,4,2,4,4,4,4,1,24,3,20,9025,25,1387.5,1.25,361,15.37,49.30%,12.50%,38.20%,0.00%,0.00%,3.30%,0.00%,0.00%,0.00%,0.00%,3.30%,93.40%,59.30%,40.70%,0.00%,0.00%,19.10%,18.30%,0.00%,47.90%,7.80%,0.00%,0.00%,0.00%,0.00%,0.00%,6.90%
1125100,2,1,10,2,4,5,2,4,1,30,4,16,4450,23,541.5,1.44,193.48,12.17,39.30%,37.10%,23.60%,9.00%,13.50%,0.00%,0.00%,0.00%,0.00%,0.00%,11.80%,65.70%,33.70%,25.80%,13.50%,27.00%,59.60%,11.80%,8.40%,0.00%,0.00%,6.70%,0.00%,0.00%,0.00%,13.50%,0.00%
1125140,2,1,16,2,4,5,3,4,1,33,5,33,9970,50,1331.35,1.52,199.4,13.35,74.40%,6.80%,18.80%,16.00%,1.50%,0.00%,0.00%,7.50%,0.00%,1.00%,0.00%,73.90%,27.10%,68.90%,4.00%,0.00%,43.10%,31.10%,1.00%,0.00%,4.00%,2.00%,0.00%,0.00%,7.50%,4.00%,7.20%
